pedido_id,cliente_id,fecha_pedido,total_pedido,estado,canal,ciudad_entrega,metodo_pago
8793,2329,2024-01-05,10960.78,Devuelto,App,Arequipa,Efectivo
8794,2695,2022-01-13,7179.33,Cancelado,Web,Arequipa,"Tarjeta de crédito"
8795,2001,2023-10-13,14884.48,"En camino",App,Chiclayo,Yape
8796,1015,2022-02-07,3811.86,Cancelado,"Tienda física",Piura,Efectivo
8797,2875,2024-04-15,974.32,Cancelado,Web,Lima,Efectivo
8798,1823,2024-05-01,6884.86,Devuelto,"Tienda física",Huancayo,Efectivo
8799,1795,2022-07-22,1375.29,Entregado,App,Tacna,Yape
8800,2465,2023-02-04,21508.38,Entregado,"Tienda física",Iquitos,Efectivo
8801,2558,2022-09-08,1390.83,Entregado,Web,Arequipa,Efectivo
8802,2741,2023-11-07,15288.28,Cancelado,Web,Cusco,"Tarjeta de débito"
8803,2978,2022-11-29,17011.87,Entregado,App,Cajamarca,Efectivo
8804,2221,2023-11-10,4362.32,Entregado,App,Cajamarca,"Tarjeta de crédito"
8805,1076,2024-02-02,2515.86,"En camino","Tienda física",Piura,Yape
8806,2789,2022-11-24,10080.32,Entregado,Web,Cajamarca,Efectivo
8807,1243,2023-05-16,16194.91,Entregado,Web,Huancayo,"Tarjeta de crédito"
8808,1097,2022-11-30,1769.15,Entregado,"Tienda física",Lima,Efectivo
8809,1932,2022-09-30,7775.56,Cancelado,App,Tacna,Yape
8810,2201,2022-04-09,10096.02,Devuelto,App,Cajamarca,"Tarjeta de débito"
8811,1271,2023-10-27,12862.13,Entregado,Web,Lima,"Tarjeta de crédito"
8812,1450,2024-10-27,3065.44,Cancelado,Web,Iquitos,Yape
8813,1986,2023-01-31,4267.12,Cancelado,App,Tacna,Efectivo
8814,2597,2024-07-22,1508.16,Devuelto,"Tienda física",Chiclayo,"Tarjeta de crédito"
8815,1301,2024-06-30,34668.11,"En camino",App,Cusco,Efectivo
8816,2208,2023-09-15,3373.93,Entregado,Web,Cusco,Yape
8817,2137,2023-04-27,7363.07,"En camino",Web,Tacna,Yape
8818,1295,2023-12-18,1912.12,"En camino",Web,Chiclayo,"Tarjeta de débito"
8819,1794,2023-07-10,3811.86,Cancelado,Web,Piura,Efectivo
8820,2134,2022-04-28,609.61,"En camino",App,Tacna,Efectivo
8821,2243,2023-09-19,1263.10,"En camino","Tienda física",Trujillo,Efectivo
8822,2830,2024-10-14,2466.70,Cancelado,"Tienda física",Cuzco,Efectivo
8823,1474,2024-04-08,4837.50,"En camino","Tienda física",Tacna,"Tarjeta de débito"
8824,1459,2022-12-24,9810.52,"En camino","Tienda física",Cajamarca,Efectivo
8825,1563,2023-11-28,960.62,Entregado,Web,Cajamarca,"Tarjeta de débito"
8826,2855,2023-02-11,17797.24,Cancelado,"Tienda física",Cajamarca,Efectivo
8827,2447,2024-01-16,2689.57,Devuelto,Web,Cusco,"Tarjeta de crédito"
8828,2048,2022-04-06,8716.54,Devuelto,"Tienda física",Trujillo,Yape
8829,2358,2022-08-07,15294.55,"En camino",Web,Cusco,Efectivo
8830,2905,2022-06-28,12604.22,Cancelado,App,Cajamarca,"Tarjeta de débito"
8831,2740,2022-08-26,11113.91,Devuelto,Web,Huancayo,"Tarjeta de crédito"
8832,1895,2023-11-07,7831.85,Cancelado,App,Lima,"Tarjeta de débito"
8833,2355,2022-11-22,724.28,Devuelto,Web,Tacna,Efectivo
8834,1623,2023-10-27,545.65,Devuelto,"Tienda física",Chiclayo,"Tarjeta de débito"
8835,2245,2023-10-17,3325.57,Devuelto,App,Tacna,"Tarjeta de crédito"
8836,2848,2024-11-03,5795.68,"En camino",App,Cusco,Efectivo
8837,1931,2024-06-10,12629.92,Entregado,App,Tacna,Efectivo
8838,2887,2023-01-07,9013.98,Entregado,App,Tacna,Efectivo
8839,1095,2024-08-06,1653.39,Entregado,App,Tacna,Yape
8840,1497,2024-07-01,5949.51,"En camino",Web,Cajamarca,Efectivo
8841,2462,2022-12-29,1965.92,Entregado,"Tienda física",Arequipa,"Tarjeta de débito"
8842,1648,2024-04-03,156.96,Cancelado,App,Huancayo,"Tarjeta de crédito"
8843,1091,2022-03-24,2660.77,Cancelado,App,Tacna,"Tarjeta de crédito"
8844,1862,2023-03-29,2650.04,Devuelto,App,Huancayo,Yape
8845,2006,2022-06-18,1072.33,Cancelado,"Tienda física",Cajamarca,Efectivo
8846,1672,2024-06-30,7957.28,"En camino",App,Arequipa,Yape
8847,1943,2023-07-20,9749.64,Cancelado,"Tienda física",Iquitos,"Tarjeta de débito"
8848,2047,2024-12-24,1264.26,Entregado,App,Lima,"Tarjeta de crédito"
8849,2258,2022-02-08,13692.01,Devuelto,App,Iquitos,Efectivo
8850,1848,2023-05-03,7476.01,Devuelto,App,Cajamarca,"Tarjeta de crédito"
8851,2766,2022-02-10,486.40,Devuelto,App,Cusco,Efectivo
8852,2063,2023-06-06,5712.83,Devuelto,"Tienda física",Trujillo,"Tarjeta de crédito"
8853,2604,2024-01-05,1513.54,Cancelado,Web,Iquitos,"Tarjeta de crédito"
8854,2495,2024-12-28,8119.65,Devuelto,"Tienda física",Huancayo,Yape
8855,2772,2024-11-05,8742.27,Devuelto,"Tienda física",Arequipa,"Tarjeta de crédito"
8856,1462,2022-01-15,9649.32,Devuelto,App,Cajamarca,Yape
8857,2996,2024-08-22,1491.90,Entregado,App,Huancayo,"Tarjeta de débito"
8858,1392,2022-08-30,10391.19,Entregado,"Tienda física",Cusco,"Tarjeta de crédito"
8859,1693,2024-06-03,1061.88,Devuelto,"Tienda física",Lima,Efectivo
8860,1726,2022-05-19,10157.50,Entregado,Web,Cajamarca,"Tarjeta de débito"
8861,2415,2023-09-26,9205.20,Cancelado,Web,Chiclayo,"Tarjeta de débito"
8862,1914,2022-09-26,34151.09,"En camino","Tienda física",Trujillo,"Tarjeta de débito"
8863,1028,2022-12-31,3460.77,Entregado,Web,Lima,Efectivo
8864,2640,2023-03-27,5582.79,Cancelado,Web,Arequipa,"Tarjeta de crédito"
8865,1998,2024-01-24,12723.01,"En camino",Web,Trujillo,"Tarjeta de débito"
8866,1906,2023-11-04,2457.73,Entregado,Web,Cusco,Yape
8867,1484,2023-08-28,18237.06,Cancelado,"Tienda física",Iquitos,Efectivo
8868,2515,2024-01-17,734.59,Cancelado,Web,Huancayo,Yape
8869,1208,2023-01-06,4692.30,Entregado,App,Tacna,Efectivo
8870,2569,2022-04-03,18350.55,"En camino",Web,Cajamarca,Yape
8871,1350,2023-10-30,27320.73,Devuelto,"Tienda física",Tacna,"Tarjeta de crédito"
8872,2721,2023-12-24,1807.06,Cancelado,"Tienda física",Trujillo,Yape
8873,2650,2024-04-13,2300.63,Entregado,App,Cuzco,Efectivo
8874,2348,2024-06-26,5349.42,Cancelado,App,Lima,"Tarjeta de débito"
8875,2841,2023-10-20,730.53,Cancelado,"Tienda física",Piura,Efectivo
8876,2802,2024-06-30,9326.15,Devuelto,App,Arequipa,Efectivo
8877,1447,2024-10-12,5053.58,Devuelto,App,Tacna,"Tarjeta de crédito"
8878,1206,2022-06-30,1521.37,Entregado,"Tienda física",Lima,Efectivo
8879,1662,2022-08-08,1157.39,Devuelto,App,Cajamarca,"Tarjeta de débito"
8880,1675,2023-01-21,373.64,Cancelado,App,Iquitos,"Tarjeta de crédito"
8881,1697,2024-07-08,8815.25,Entregado,App,Trujillo,"Tarjeta de débito"
8882,2295,2023-04-03,7106.25,Entregado,"Tienda física",Arequipa,Yape
8883,1088,2022-02-07,12287.20,Devuelto,"Tienda física",Huancayo,"Tarjeta de débito"
8884,2396,2023-09-18,15310.05,Cancelado,App,Iquitos,Efectivo
8885,2729,2023-11-10,24548.08,"En camino","Tienda física",Iquitos,Yape
8886,2573,2024-08-15,12471.43,Entregado,"Tienda física",Tacna,"Tarjeta de crédito"
8887,1652,2024-04-23,8377.09,Cancelado,App,Iquitos,"Tarjeta de débito"
8888,1902,2022-10-20,809.06,Devuelto,Web,Arequipa,Yape
8889,2385,2024-06-24,2531.29,Devuelto,Web,Huancayo,"Tarjeta de débito"
8890,2854,2023-05-28,1692.99,Entregado,"Tienda física",Huancayo,Efectivo
8891,1068,2023-10-28,7851.50,Devuelto,"Tienda física",Huancayo,Yape
8892,1733,2022-08-02,11600.32,Devuelto,Web,Piura,Yape
8893,1261,2022-06-29,5087.57,Entregado,"Tienda física",Arequipa,Yape
8894,2319,2024-03-07,1275.58,Entregado,"Tienda física",Trujillo,"Tarjeta de débito"
8895,1192,2022-01-02,1575.37,Entregado,App,Huancayo,Yape
8896,2075,2024-01-01,2087.65,"En camino",Web,Piura,"Tarjeta de crédito"
8897,1980,2024-12-22,2466.08,Entregado,"Tienda física",Cusco,"Tarjeta de crédito"
8898,2266,2024-08-09,6286.00,Cancelado,"Tienda física",Cajamarca,Efectivo
8899,2236,2022-03-21,3491.00,Entregado,"Tienda física",Trujillo,Yape
8900,2384,2022-08-12,23706.22,Cancelado,App,Arequipa,Yape
8901,2797,2023-12-15,7539.49,Devuelto,"Tienda física",Arequipa,"Tarjeta de crédito"
8902,2514,2022-12-10,9115.08,Devuelto,Web,Tacna,"Tarjeta de crédito"
8903,1456,2023-01-07,8889.82,Devuelto,Web,Tacna,Efectivo
8904,2058,2022-08-27,8329.10,Cancelado,"Tienda física",Trujillo,Efectivo
8905,1561,2023-02-25,2946.93,Devuelto,"Tienda física",Piura,Efectivo
8906,2456,2023-02-17,1813.49,Entregado,Web,Arequipa,"Tarjeta de débito"
8907,2684,2024-02-16,10115.06,Devuelto,App,Cajamarca,Efectivo
8908,1574,2024-12-04,13409.93,Cancelado,App,Cajamarca,"Tarjeta de crédito"
8909,1540,2024-02-09,9629.16,Cancelado,"Tienda física",Cuzco,Efectivo
8910,1092,2022-05-05,1494.30,Cancelado,Web,Trujillo,"Tarjeta de débito"
8911,1638,2022-01-16,330.84,"En camino",Web,Cuzco,"Tarjeta de débito"
8912,1753,2024-11-18,3231.94,Entregado,"Tienda física",Piura,"Tarjeta de débito"
8913,2043,2023-02-05,6077.16,Devuelto,Web,Trujillo,"Tarjeta de débito"
8914,2101,2023-07-12,3367.42,Devuelto,Web,Trujillo,Yape
8915,1429,2024-07-28,388.89,Devuelto,Web,Trujillo,"Tarjeta de crédito"
8916,1215,2024-06-05,646.04,Devuelto,App,Cajamarca,Yape
8917,2991,2022-05-25,19502.37,Devuelto,Web,Huancayo,"Tarjeta de crédito"
8918,1157,2022-09-24,4045.88,Entregado,App,Iquitos,Efectivo
8919,1638,2024-11-05,2208.00,"En camino","Tienda física",Tacna,"Tarjeta de crédito"
8920,1131,2024-11-23,14002.32,"En camino",App,Cajamarca,Efectivo
8921,1632,2023-04-11,5273.74,Entregado,Web,Arequipa,Yape
8922,2819,2022-01-15,9665.66,Entregado,App,Huancayo,"Tarjeta de débito"
8923,1990,2024-10-12,15522.70,Entregado,"Tienda física",Lima,Efectivo
8924,2948,2023-07-30,8319.48,"En camino",App,Piura,Efectivo
8925,1106,2024-03-10,4973.98,Entregado,Web,Iquitos,Yape
8926,2335,2022-08-05,1383.43,Entregado,Web,Piura,Yape
8927,2884,2022-08-28,10226.23,Cancelado,Web,Trujillo,"Tarjeta de débito"
8928,2437,2023-05-20,6756.69,Entregado,"Tienda física",Arequipa,Efectivo
8929,1210,2024-09-08,16962.57,Devuelto,"Tienda física",Tacna,Efectivo
8930,2542,2022-09-17,1409.44,Cancelado,Web,Iquitos,"Tarjeta de crédito"
8931,1313,2024-08-13,17126.89,"En camino",Web,Piura,Yape
8932,2918,2022-08-04,13099.32,Entregado,"Tienda física",Iquitos,"Tarjeta de débito"
8933,1465,2023-11-04,3931.66,Entregado,"Tienda física",Huancayo,"Tarjeta de débito"
8934,2328,2024-03-17,11378.81,"En camino","Tienda física",Lima,Yape
8935,2625,2022-04-10,12619.92,"En camino","Tienda física",Iquitos,"Tarjeta de débito"
8936,1661,2023-03-28,65.42,Devuelto,App,Cuzco,Efectivo
8937,2743,2023-03-09,3913.59,"En camino","Tienda física",Tacna,"Tarjeta de débito"
8938,1101,2024-12-02,4785.28,"En camino",App,Trujillo,"Tarjeta de débito"
8939,1407,2024-09-21,35451.02,Entregado,Web,Lima,Efectivo
8940,1821,2024-11-29,5775.33,"En camino",Web,Cajamarca,Yape
8941,2098,2023-12-24,1431.40,Entregado,App,Trujillo,"Tarjeta de crédito"
8942,1910,2022-10-26,6090.39,Cancelado,"Tienda física",Trujillo,"Tarjeta de crédito"
8943,1234,2024-11-17,11579.25,"En camino",Web,Iquitos,Efectivo
8944,1665,2024-01-19,11172.87,Cancelado,Web,Huancayo,Efectivo
8945,2286,2024-11-14,8962.89,Devuelto,"Tienda física",Lima,"Tarjeta de débito"
8946,2537,2024-03-23,1335.81,Entregado,App,Cajamarca,"Tarjeta de crédito"
8947,1806,2024-11-15,5321.44,Devuelto,App,Lima,Efectivo
8948,2678,2022-08-03,16267.65,Entregado,Web,Lima,"Tarjeta de débito"
8949,2914,2023-06-13,1856.15,"En camino",App,Arequipa,Efectivo
8950,2591,2023-04-26,4962.12,Entregado,Web,Cusco,Efectivo
8951,2094,2024-08-15,14316.05,Cancelado,Web,Chiclayo,Efectivo
8952,2233,2024-03-21,22550.56,Entregado,Web,Iquitos,Yape
8953,1153,2023-05-13,10742.73,Devuelto,"Tienda física",Cuzco,Efectivo
8954,2524,2022-04-15,10403.35,Devuelto,Web,Piura,Yape
8955,1077,2022-01-18,16466.01,Entregado,"Tienda física",Lima,"Tarjeta de crédito"
8956,2194,2022-01-09,7149.60,Entregado,"Tienda física",Huancayo,"Tarjeta de crédito"
8957,2309,2024-08-21,36025.31,Entregado,"Tienda física",Trujillo,"Tarjeta de débito"
8958,1897,2023-05-01,1590.44,"En camino","Tienda física",Chiclayo,Yape
8959,2799,2024-10-13,2046.20,Cancelado,"Tienda física",Trujillo,"Tarjeta de crédito"
8960,2788,2023-08-06,5715.77,Devuelto,Web,Piura,"Tarjeta de crédito"
8961,1923,2023-09-01,2522.98,Devuelto,App,Huancayo,"Tarjeta de débito"
8962,2266,2023-07-21,8733.02,"En camino",Web,Trujillo,"Tarjeta de débito"
8963,1915,2023-10-03,5160.36,Entregado,Web,Tacna,Efectivo
8964,2102,2024-08-05,2833.19,Cancelado,Web,Trujillo,"Tarjeta de crédito"
8965,1110,2023-06-02,1881.07,Cancelado,Web,Tacna,Efectivo
8966,2790,2023-09-27,7995.32,Entregado,App,Cajamarca,"Tarjeta de débito"
8967,2808,2023-07-22,18900.79,Devuelto,App,Iquitos,"Tarjeta de débito"
8968,1292,2022-08-14,2375.15,Devuelto,App,Piura,Yape
8969,1476,2022-03-30,5940.40,"En camino","Tienda física",Lima,Yape
8970,2309,2024-07-14,278.08,Entregado,"Tienda física",Lima,"Tarjeta de débito"
8971,2994,2024-04-05,3400.29,Entregado,"Tienda física",Arequipa,Yape
8972,1620,2022-12-15,6070.25,Devuelto,Web,Huancayo,Efectivo
8973,2648,2024-05-22,15371.14,Devuelto,App,Tacna,"Tarjeta de crédito"
8974,2594,2022-10-05,18121.80,Devuelto,"Tienda física",Tacna,"Tarjeta de crédito"
8975,2286,2024-02-29,7437.33,"En camino",App,Trujillo,"Tarjeta de crédito"
8976,1547,2023-12-05,9229.82,"En camino","Tienda física",Trujillo,Efectivo
8977,1732,2023-08-07,14223.75,Entregado,App,Piura,Yape
8978,1874,2023-04-21,11673.23,Entregado,Web,Huancayo,"Tarjeta de débito"
8979,2050,2023-09-02,19548.49,"En camino",Web,Chiclayo,"Tarjeta de crédito"
8980,1598,2024-07-14,3382.89,Cancelado,"Tienda física",Arequipa,"Tarjeta de crédito"
8981,1540,2023-12-28,1418.94,Devuelto,App,Trujillo,Efectivo
8982,1844,2022-08-12,13238.43,"En camino","Tienda física",Cusco,"Tarjeta de débito"
8983,3000,2024-03-11,2049.50,Cancelado,"Tienda física",Arequipa,"Tarjeta de crédito"
8984,1969,2022-03-05,2744.62,Entregado,App,Cusco,Efectivo
8985,2177,2023-06-15,1417.59,"En camino","Tienda física",Tacna,Yape
8986,2660,2023-05-26,8677.88,Devuelto,"Tienda física",Iquitos,Yape
8987,1601,2023-11-30,2548.14,"En camino",App,Lima,"Tarjeta de débito"
8988,1051,2024-11-21,7985.66,Cancelado,"Tienda física",Huancayo,"Tarjeta de crédito"
8989,2874,2023-03-05,15945.76,Cancelado,App,Arequipa,"Tarjeta de débito"
8990,2560,2024-11-22,5366.04,"En camino",App,Lima,Efectivo
8991,1475,2023-11-06,9177.00,Entregado,App,Iquitos,Efectivo
8992,2679,2022-04-21,1470.14,Cancelado,App,Tacna,"Tarjeta de crédito"
8993,2582,2024-08-04,6645.53,Devuelto,App,Lima,Efectivo
8994,1867,2024-05-28,3436.57,Entregado,App,Arequipa,Efectivo
8995,2487,2024-01-16,2313.19,Cancelado,Web,Arequipa,Yape
8996,2754,2024-11-02,3254.70,Entregado,"Tienda física",Cajamarca,"Tarjeta de crédito"
8997,1876,2023-10-06,701.66,Cancelado,App,Iquitos,"Tarjeta de débito"
8998,2954,2024-07-11,8020.96,Devuelto,App,Lima,"Tarjeta de débito"
8999,1611,2024-11-05,12291.01,Devuelto,"Tienda física",Cajamarca,"Tarjeta de débito"
9000,2668,2023-04-02,2701.10,"En camino","Tienda física",Trujillo,"Tarjeta de crédito"
9001,1045,2024-10-14,5133.30,Devuelto,"Tienda física",Huancayo,Efectivo
9002,1136,2023-11-07,3556.97,Devuelto,Web,Arequipa,Efectivo
9003,1885,2024-05-03,6221.12,"En camino",App,Arequipa,Efectivo
9004,1447,2022-05-28,8410.58,Devuelto,App,Iquitos,"Tarjeta de crédito"
9005,2921,2024-02-14,17434.43,Devuelto,Web,Trujillo,Efectivo
9006,1276,2024-09-03,6130.11,"En camino","Tienda física",Cuzco,Efectivo
9007,2256,2024-12-13,5673.70,Cancelado,Web,Arequipa,Efectivo
9008,1654,2023-09-26,32245.75,"En camino",App,Lima,Efectivo
9009,1983,2023-03-23,8776.97,Entregado,Web,Iquitos,Yape
9010,1448,2023-09-20,576.79,"En camino",Web,Chiclayo,Efectivo
9011,2554,2022-03-21,13157.13,Cancelado,App,Huancayo,"Tarjeta de crédito"
9012,2022,2024-09-28,6589.65,"En camino","Tienda física",Lima,"Tarjeta de crédito"
9013,2037,2023-03-08,14559.68,Devuelto,Web,Cajamarca,Yape
9014,2356,2022-04-27,7315.25,"En camino","Tienda física",Trujillo,Efectivo
9015,1427,2024-06-25,7270.72,Cancelado,Web,Chiclayo,Efectivo
9016,2779,2022-07-20,6217.89,Cancelado,App,Lima,"Tarjeta de crédito"
9017,1244,2024-08-12,2264.96,Devuelto,App,Lima,Efectivo
9018,1728,2024-08-11,17037.45,Entregado,Web,Huancayo,"Tarjeta de crédito"
9019,2193,2024-03-05,1813.20,Entregado,App,Arequipa,Efectivo
9020,2936,2022-07-12,19055.75,Cancelado,App,Cuzco,Yape
9021,2021,2023-01-31,10462.80,Entregado,"Tienda física",Cajamarca,Efectivo
9022,1750,2023-10-10,8179.98,Devuelto,Web,Iquitos,Efectivo
9023,1928,2022-02-22,7911.32,Entregado,Web,Lima,Efectivo
9024,2447,2022-01-06,8762.29,Entregado,Web,Lima,Yape
9025,2879,2024-10-04,3123.13,Cancelado,Web,Huancayo,"Tarjeta de débito"
9026,1329,2024-11-06,507.47,Devuelto,App,Piura,"Tarjeta de débito"
9027,2232,2024-12-30,1563.35,Entregado,"Tienda física",Arequipa,Efectivo
9028,2864,2023-03-23,17233.50,Entregado,App,Tacna,Efectivo
9029,2441,2024-03-05,585.55,Entregado,App,Cajamarca,Yape
9030,2371,2022-11-17,23434.34,Entregado,App,Piura,"Tarjeta de crédito"
9031,1302,2022-11-01,13920.27,Cancelado,App,Tacna,Efectivo
9032,2357,2023-01-26,5194.59,Cancelado,App,Iquitos,"Tarjeta de crédito"
9033,1900,2023-02-09,4550.92,Entregado,"Tienda física",Piura,"Tarjeta de crédito"
9034,1479,2024-10-23,1220.64,Cancelado,Web,Chiclayo,"Tarjeta de débito"
9035,1214,2023-10-21,1676.55,Cancelado,App,Trujillo,Efectivo
9036,2043,2023-08-02,6495.72,"En camino",Web,Cajamarca,"Tarjeta de débito"
9037,1806,2022-01-28,7018.38,Entregado,App,Tacna,"Tarjeta de débito"
9038,2970,2023-04-29,5414.24,Devuelto,Web,Huancayo,"Tarjeta de crédito"
9039,2146,2023-01-23,5667.30,Entregado,Web,Cusco,Efectivo
9040,2586,2024-04-17,30414.02,Entregado,"Tienda física",Cajamarca,Yape
9041,2522,2023-11-28,4552.56,Devuelto,"Tienda física",Tacna,"Tarjeta de crédito"
9042,1427,2022-09-24,9192.43,"En camino",Web,Cajamarca,"Tarjeta de débito"
9043,2456,2023-11-14,6171.68,Devuelto,App,Chiclayo,Efectivo
9044,1078,2022-03-30,14300.56,"En camino",App,Cusco,"Tarjeta de débito"
9045,1280,2023-01-19,7685.62,Entregado,Web,Iquitos,Yape
9046,2157,2023-04-05,298.97,Devuelto,Web,Trujillo,"Tarjeta de débito"
9047,2700,2022-06-28,22456.25,Devuelto,Web,Cajamarca,Yape
9048,1182,2022-10-11,5882.35,Entregado,"Tienda física",Piura,"Tarjeta de crédito"
9049,1679,2024-03-15,2313.05,Entregado,Web,Piura,"Tarjeta de crédito"
9050,2146,2023-10-08,1421.30,Devuelto,Web,Huancayo,Efectivo
9051,1755,2023-02-05,2713.26,Devuelto,Web,Arequipa,Efectivo
9052,2888,2022-11-21,7225.31,"En camino","Tienda física",Cuzco,"Tarjeta de débito"
9053,2445,2024-07-28,1207.46,"En camino",App,Arequipa,Yape
9054,2356,2023-05-03,10547.04,"En camino",App,Cajamarca,Yape
9055,1624,2023-10-05,3647.66,Entregado,App,Tacna,"Tarjeta de débito"
9056,2316,2023-11-09,9375.10,"En camino",App,Trujillo,Efectivo
9057,1336,2022-09-01,8506.93,Cancelado,App,Huancayo,Efectivo
9058,2683,2023-08-07,19689.35,"En camino",App,Chiclayo,"Tarjeta de débito"
9059,1465,2024-07-11,4596.25,Devuelto,App,Piura,"Tarjeta de débito"
9060,1465,2022-11-16,6358.34,Entregado,"Tienda física",Tacna,Efectivo
9061,1359,2023-06-22,8447.79,Devuelto,"Tienda física",Arequipa,Efectivo
9062,1615,2022-04-20,115.90,Cancelado,Web,Chiclayo,"Tarjeta de crédito"
9063,1186,2023-01-21,4475.97,Cancelado,Web,Arequipa,Efectivo
9064,1770,2022-10-14,5134.18,Cancelado,App,Lima,Efectivo
9065,2751,2022-09-20,7904.00,Devuelto,Web,Piura,"Tarjeta de crédito"
9066,2509,2023-05-19,6998.01,Devuelto,"Tienda física",Iquitos,"Tarjeta de crédito"
9067,1764,2023-07-03,3477.65,Cancelado,Web,Lima,"Tarjeta de débito"
9068,1142,2024-09-14,3435.66,Devuelto,Web,Trujillo,Efectivo
9069,2127,2024-09-24,21513.29,Entregado,App,Iquitos,Efectivo
9070,1711,2022-06-03,4687.13,Entregado,App,Tacna,"Tarjeta de crédito"
9071,2284,2023-08-22,1377.10,"En camino","Tienda física",Cajamarca,"Tarjeta de crédito"
9072,2514,2024-05-18,8999.09,"En camino",Web,Cuzco,"Tarjeta de crédito"
9073,1521,2023-11-07,2423.89,Entregado,"Tienda física",Chiclayo,"Tarjeta de crédito"
9074,2101,2022-03-10,21537.92,Cancelado,Web,Trujillo,"Tarjeta de débito"
9075,1507,2023-05-13,6639.21,Devuelto,"Tienda física",Arequipa,Yape
9076,2195,2024-01-02,6141.75,Entregado,App,Huancayo,"Tarjeta de crédito"
9077,1887,2023-10-05,5593.22,Cancelado,App,Piura,Efectivo
9078,2633,2024-01-24,57.95,"En camino","Tienda física",Chiclayo,Yape
9079,1797,2023-12-07,306.10,Devuelto,Web,Iquitos,Efectivo
9080,1050,2024-07-13,706.32,"En camino","Tienda física",Huancayo,"Tarjeta de débito"
9081,2939,2022-03-27,4853.70,"En camino",Web,Piura,Efectivo
9082,1956,2022-11-01,1729.75,Cancelado,Web,Tacna,Efectivo
9083,2865,2022-03-17,4498.36,Entregado,"Tienda física",Chiclayo,Efectivo
9084,1425,2022-03-25,802.12,"En camino","Tienda física",Iquitos,Efectivo
9085,1615,2024-04-21,10038.20,Devuelto,Web,Trujillo,Efectivo
9086,1598,2022-08-21,2317.49,Devuelto,"Tienda física",Cusco,"Tarjeta de crédito"
9087,2628,2024-08-21,7360.12,"En camino",App,Tacna,"Tarjeta de débito"
9088,1788,2023-05-31,13894.13,Cancelado,App,Lima,Efectivo
9089,2734,2022-05-31,350.29,Cancelado,Web,Cusco,Efectivo
9090,1965,2023-02-03,850.02,Devuelto,App,Piura,Efectivo
9091,2453,2024-05-06,2823.55,"En camino",App,Tacna,Yape
9092,1522,2023-09-26,29991.32,"En camino",App,Cusco,"Tarjeta de débito"
9093,1797,2023-06-28,14650.86,Cancelado,"Tienda física",Lima,"Tarjeta de crédito"
9094,1362,2027-12-31,10349.02,Entregado,"Tienda física",Cusco,Yape
9095,2490,2023-07-16,4293.84,Entregado,App,Huancayo,Efectivo
9096,1251,2024-08-20,10368.72,Cancelado,App,Chiclayo,"Tarjeta de crédito"
9097,1708,2024-03-13,6624.96,Cancelado,Web,Cajamarca,Yape
9098,2522,2022-08-16,9876.33,"En camino",Web,Tacna,"Tarjeta de débito"
9099,2295,2022-11-24,1931.91,Devuelto,"Tienda física",Chiclayo,Efectivo
9100,2173,2022-08-09,1953.67,Devuelto,"Tienda física",Piura,Efectivo
9101,1731,2023-05-26,5933.26,Entregado,"Tienda física",Piura,"Tarjeta de crédito"
9102,2116,2022-07-10,241.64,"En camino","Tienda física",Tacna,Efectivo
9103,1581,2022-10-30,11967.90,"En camino",App,Tacna,Efectivo
9104,2332,2024-09-05,22280.46,"En camino","Tienda física",Chiclayo,Efectivo
9105,1169,2022-01-30,10884.74,Cancelado,"Tienda física",Tacna,Yape
9106,2888,2024-05-07,2736.71,Cancelado,App,Piura,Efectivo
9107,2285,2023-10-28,9349.35,Devuelto,"Tienda física",Trujillo,Yape
9108,1998,2022-03-02,9407.04,Cancelado,App,Iquitos,Efectivo
9109,1549,2024-06-15,10109.90,Devuelto,App,Chiclayo,Yape
9110,2518,2024-04-09,6840.36,Entregado,Web,Cusco,Efectivo
9111,2909,2022-07-31,11506.97,Entregado,"Tienda física",Piura,"Tarjeta de débito"
9112,2892,2022-11-12,7056.10,"En camino",App,Cusco,"Tarjeta de crédito"
9113,2903,2022-12-12,11328.02,Devuelto,Web,Trujillo,Efectivo
9114,2249,2022-11-03,26505.64,"En camino",App,Tacna,Yape
9115,1236,2023-05-01,3537.12,Cancelado,App,Lima,Efectivo
9116,1870,2022-02-24,11809.86,Devuelto,Web,Iquitos,"Tarjeta de débito"
9117,1131,2024-01-17,8066.40,"En camino",Web,Iquitos,Yape
9118,1906,2024-03-01,1948.64,Devuelto,App,Lima,"Tarjeta de crédito"
9119,1007,2023-08-30,605.82,Devuelto,"Tienda física",Huancayo,Yape
9120,1690,2023-08-04,2201.03,Cancelado,Web,Huancayo,"Tarjeta de crédito"
9121,1027,2024-05-08,692.33,Entregado,Web,Piura,Efectivo
9122,2943,2023-12-24,2803.70,Cancelado,App,Lima,"Tarjeta de crédito"
9123,1331,2023-05-24,1771.68,"En camino",Web,Cuzco,"Tarjeta de crédito"
9124,2839,2022-01-09,11711.23,Cancelado,Web,Iquitos,"Tarjeta de crédito"
9125,1340,2023-06-10,2342.01,Entregado,"Tienda física",Huancayo,"Tarjeta de débito"
9126,1158,2024-01-30,9597.26,Entregado,"Tienda física",Cajamarca,"Tarjeta de débito"
9127,2052,2024-01-28,9722.80,Cancelado,"Tienda física",Iquitos,"Tarjeta de débito"
9128,2361,2023-10-26,1862.82,"En camino","Tienda física",Iquitos,"Tarjeta de crédito"
