campana_id,cliente_id,nombre_campana,tipo_campana,variante_ab,fecha_envio,abierto,clic,convirtio,ingreso_generado
73871,2513,"Black Friday 2023",Push,A,2022-07-27,0,0,0,0.00
73872,2967,"Día de la Madre 2024",SMS,A,2023-05-21,0,0,0,0.00
73873,2831,"Fidelización Recurrentes",Push,A,2024-08-13,1,0,0,0.00
73874,2545,"VIP Exclusivo Agosto",SMS,B,2022-01-19,1,0,0,0.00
73875,1800,"Black Friday 2023",WhatsApp,A,2023-03-16,1,0,0,0.00
73876,1612,"Cyber Wow Mayo 2024",WhatsApp,A,2022-05-17,0,0,0,0.00
73877,1247,"Fidelización Recurrentes",Correo,B,2024-07-17,1,0,0,0.00
73878,2928,"Black Friday 2023",Correo,B,2024-07-22,0,0,0,0.00
73879,1050,"Black Friday 2023",Push,B,2022-11-20,0,0,0,0.00
73880,1915,"Cyber Wow Mayo 2024",WhatsApp,A,2022-06-20,1,1,0,0.00
73881,1109,"Recuperación Carrito Abandonado",Correo,A,2024-06-11,1,0,0,0.00
73882,2946,"Fidelización Recurrentes",SMS,B,2022-07-27,0,0,0,0.00
73883,2318,"Cyber Wow Mayo 2024",WhatsApp,B,2022-06-28,0,0,0,0.00
73884,2670,"VIP Exclusivo Agosto",Correo,A,2022-09-05,0,0,0,0.00
73885,1559,"Cyber Wow Mayo 2024",SMS,A,2023-10-30,0,0,0,0.00
73886,1811,"Día de la Madre 2024",Push,B,2022-08-26,1,0,0,0.00
73887,2954,"Recuperación Carrito Abandonado",Correo,A,2024-10-29,1,0,0,0.00
73888,1494,"Black Friday 2023",SMS,A,2022-07-28,0,0,0,0.00
73889,1210,"Bienvenida Nuevo Cliente",Push,B,2022-04-29,1,0,0,0.00
73890,2562,"Campaña Navidad 2023",Correo,A,2023-11-25,0,0,0,0.00
73891,2126,"Campaña Navidad 2023",WhatsApp,B,2024-02-22,0,0,0,0.00
73892,2377,"Recuperación Carrito Abandonado",Push,B,2024-11-18,0,0,0,0.00
73893,2271,"Bienvenida Nuevo Cliente",Push,B,2022-10-30,1,0,0,0.00
73894,2497,"Recuperación Carrito Abandonado",WhatsApp,B,2023-09-26,1,0,0,0.00
73895,1797,"Reactivación Q1 2024",WhatsApp,B,2024-06-26,0,0,0,0.00
73896,1961,"Campaña Navidad 2023",SMS,A,2022-01-24,1,0,0,0.00
73897,1570,"Black Friday 2023",SMS,A,2024-04-21,0,0,0,0.00
73898,2094,"Reactivación Q1 2024",Correo,B,2024-02-10,0,0,0,0.00
73899,2932,"Cyber Wow Mayo 2024",Push,B,2024-04-05,0,0,0,0.00
73900,2848,"Campaña Navidad 2023",Correo,A,2024-12-25,1,0,0,0.00
73901,2672,"Black Friday 2023",WhatsApp,A,2022-07-31,1,0,0,0.00
73902,2360,"Bienvenida Nuevo Cliente",SMS,B,2023-08-17,0,0,0,0.00
73903,2786,"Fidelización Recurrentes",SMS,B,2022-11-16,0,0,0,0.00
73904,2818,"VIP Exclusivo Agosto",WhatsApp,B,2022-10-25,0,0,0,0.00
73905,1866,"VIP Exclusivo Agosto",WhatsApp,A,2023-11-13,0,0,0,0.00
73906,2323,"Reactivación Q1 2024",WhatsApp,B,2024-10-17,1,0,0,0.00
73907,1692,"Fidelización Recurrentes",SMS,A,2022-02-01,0,0,0,0.00
73908,2255,"Campaña Navidad 2023",SMS,A,2024-05-15,1,1,0,0.00
73909,2318,"Fidelización Recurrentes",SMS,A,2023-12-16,0,0,0,0.00
73910,1473,"Cyber Wow Mayo 2024",Push,A,2022-11-21,1,0,0,0.00
73911,2560,"VIP Exclusivo Agosto",Correo,A,2024-04-03,0,0,0,0.00
73912,2205,"VIP Exclusivo Agosto",SMS,A,2022-02-19,0,0,0,0.00
73913,1146,"Recuperación Carrito Abandonado",Correo,A,2022-08-01,0,0,0,0.00
73914,1202,"Campaña Navidad 2023",Correo,B,2022-08-15,1,0,0,0.00
73915,2451,"Bienvenida Nuevo Cliente",Correo,B,2023-03-29,1,0,0,0.00
73916,2237,"Campaña Navidad 2023",SMS,A,2023-11-19,0,0,0,0.00
73917,2330,"Fidelización Recurrentes",Push,B,2023-02-05,0,0,0,0.00
73918,2067,"Recuperación Carrito Abandonado",SMS,A,2024-02-07,0,0,0,0.00
73919,2069,"Bienvenida Nuevo Cliente",SMS,B,2024-05-29,0,0,0,0.00
73920,1916,"Recuperación Carrito Abandonado",Correo,A,2022-06-16,0,0,0,0.00
73921,2881,"VIP Exclusivo Agosto",Correo,A,2022-01-21,0,0,0,0.00
73922,2192,"Campaña Navidad 2023",Correo,A,2022-09-24,0,0,0,0.00
73923,2015,"Fidelización Recurrentes",WhatsApp,A,2023-03-25,0,0,0,0.00
73924,2184,"Black Friday 2023",WhatsApp,B,2022-03-31,0,0,0,0.00
73925,1894,"Cyber Wow Mayo 2024",SMS,A,2023-07-19,0,0,0,0.00
73926,2657,"Fidelización Recurrentes",WhatsApp,A,2022-08-18,0,0,0,0.00
73927,2815,"Reactivación Q1 2024",Push,A,2024-10-03,0,0,0,0.00
73928,1112,"Recuperación Carrito Abandonado",WhatsApp,B,2024-12-20,0,0,0,0.00
73929,1513,"Fidelización Recurrentes",Correo,A,2024-07-09,0,0,0,0.00
73930,2120,"Cyber Wow Mayo 2024",WhatsApp,A,2022-10-18,0,0,0,0.00
73931,1185,"Fidelización Recurrentes",SMS,B,2022-08-05,1,0,0,0.00
73932,1360,"Black Friday 2023",Push,B,2024-09-06,0,0,0,0.00
73933,1069,"Cyber Wow Mayo 2024",Push,A,2022-03-12,0,0,0,0.00
73934,1188,"Fidelización Recurrentes",SMS,B,2022-03-03,1,0,0,0.00
73935,1643,"VIP Exclusivo Agosto",SMS,B,2023-03-28,0,0,0,0.00
73936,2561,"Fidelización Recurrentes",Push,B,2022-12-12,0,0,0,0.00
73937,1339,"Bienvenida Nuevo Cliente",WhatsApp,B,2022-08-24,1,0,0,0.00
73938,1636,"VIP Exclusivo Agosto",Correo,A,2023-02-02,1,0,0,0.00
73939,2700,"Fidelización Recurrentes",Push,A,2023-03-06,0,0,0,0.00
73940,2798,"Cyber Wow Mayo 2024",Correo,A,2024-10-04,0,0,0,0.00
73941,1121,"Cyber Wow Mayo 2024",Push,A,2023-10-14,0,0,0,0.00
73942,2023,"VIP Exclusivo Agosto",Push,B,2024-04-26,0,0,0,0.00
73943,2359,"Bienvenida Nuevo Cliente",Push,B,2023-02-01,0,0,0,0.00
73944,1156,"Black Friday 2023",Correo,B,2024-12-26,0,0,0,0.00
73945,1554,"Campaña Navidad 2023",SMS,B,2022-11-08,0,0,0,0.00
73946,2252,"Fidelización Recurrentes",Push,A,2024-02-12,0,0,0,0.00
73947,2678,"Black Friday 2023",WhatsApp,A,2022-09-19,0,0,0,0.00
73948,2554,"VIP Exclusivo Agosto",Push,A,2024-12-29,0,0,0,0.00
73949,2239,"Bienvenida Nuevo Cliente",WhatsApp,A,2022-01-05,1,1,0,0.00
73950,1561,"Día de la Madre 2024",Push,B,2024-01-15,0,0,0,0.00
73951,2088,"Día de la Madre 2024",Correo,A,2022-12-26,0,0,0,0.00
73952,2249,"Fidelización Recurrentes",WhatsApp,A,2022-07-05,1,0,0,0.00
73953,2155,"Cyber Wow Mayo 2024",Correo,A,2023-01-02,0,0,0,0.00
73954,2813,"Black Friday 2023",WhatsApp,A,2022-02-11,1,0,0,0.00
73955,1155,"Día de la Madre 2024",Correo,A,2024-08-09,1,1,0,0.00
73956,1165,"Día de la Madre 2024",Push,B,2022-10-23,0,0,0,0.00
73957,2566,"Reactivación Q1 2024",Push,A,2024-07-27,0,0,0,0.00
73958,1615,"Reactivación Q1 2024",Correo,B,2023-10-17,0,0,0,0.00
73959,2234,"Reactivación Q1 2024",Correo,A,2023-10-15,0,0,0,0.00
73960,1512,"Reactivación Q1 2024",Correo,A,2023-02-25,1,0,0,0.00
73961,2774,"Campaña Navidad 2023",SMS,A,2023-09-30,1,0,0,0.00
73962,2315,"Campaña Navidad 2023",Correo,A,2024-10-07,0,0,0,0.00
73963,1913,"Bienvenida Nuevo Cliente",Correo,A,2024-05-05,0,0,0,0.00
73964,2333,"Fidelización Recurrentes",Push,B,2023-08-04,0,0,0,0.00
73965,1581,"Día de la Madre 2024",Correo,A,2022-12-23,1,0,0,0.00
73966,1209,"VIP Exclusivo Agosto",Push,A,2023-09-01,0,0,0,0.00
73967,2396,"VIP Exclusivo Agosto",SMS,B,2022-02-07,0,0,0,0.00
73968,2261,"Día de la Madre 2024",Correo,A,2022-12-12,0,0,0,0.00
73969,2576,"Cyber Wow Mayo 2024",Push,A,2024-11-05,0,0,0,0.00
73970,1890,"VIP Exclusivo Agosto",SMS,A,2024-01-24,0,0,0,0.00
73971,1215,"Día de la Madre 2024",WhatsApp,A,2023-07-09,1,1,0,0.00
73972,2309,"Black Friday 2023",SMS,B,2023-02-19,0,0,0,0.00
73973,1291,"Reactivación Q1 2024",WhatsApp,A,2024-02-18,0,0,0,0.00
73974,2656,"Cyber Wow Mayo 2024",SMS,A,2022-01-16,1,0,0,0.00
73975,1550,"Recuperación Carrito Abandonado",Correo,B,2023-11-23,1,0,0,0.00
73976,2145,"Fidelización Recurrentes",WhatsApp,B,2022-10-15,1,0,0,0.00
73977,1427,"Campaña Navidad 2023",Correo,A,2024-07-22,0,0,0,0.00
73978,2889,"Reactivación Q1 2024",WhatsApp,A,2024-05-05,0,0,0,0.00
73979,2812,"Fidelización Recurrentes",Correo,B,2022-12-07,1,0,0,0.00
73980,2253,"Bienvenida Nuevo Cliente",Correo,B,2022-03-27,1,0,0,0.00
73981,2985,"Cyber Wow Mayo 2024",SMS,A,2024-02-19,1,0,0,0.00
73982,2492,"Bienvenida Nuevo Cliente",Push,A,2022-02-01,1,0,0,0.00
73983,2360,"Black Friday 2023",Correo,B,2024-05-04,0,0,0,0.00
73984,2441,"Black Friday 2023",Correo,A,2023-10-17,0,0,0,0.00
73985,2563,"Black Friday 2023",WhatsApp,A,2023-05-16,0,0,0,0.00
73986,2423,"Reactivación Q1 2024",Correo,B,2024-11-21,1,0,0,0.00
73987,2735,"Cyber Wow Mayo 2024",Push,A,2023-08-24,0,0,0,0.00
73988,2230,"Bienvenida Nuevo Cliente",Correo,B,2023-08-11,0,0,0,0.00
73989,1392,"Campaña Navidad 2023",SMS,B,2023-06-29,0,0,0,0.00
73990,2360,"VIP Exclusivo Agosto",WhatsApp,B,2023-07-08,1,0,0,0.00
73991,2160,"Día de la Madre 2024",Push,A,2024-03-02,0,0,0,0.00
73992,1369,"Cyber Wow Mayo 2024",SMS,A,2023-10-23,0,0,0,0.00
73993,2942,"Cyber Wow Mayo 2024",Correo,B,2022-10-13,1,0,0,0.00
73994,2233,"Black Friday 2023",Correo,B,2024-08-26,0,0,0,0.00
73995,2763,"Día de la Madre 2024",SMS,B,2022-03-04,1,0,0,0.00
73996,1242,"Fidelización Recurrentes",Correo,B,2024-07-13,1,0,0,0.00
73997,1354,"VIP Exclusivo Agosto",Correo,B,2023-10-07,0,0,0,0.00
73998,1338,"Bienvenida Nuevo Cliente",Push,A,2022-10-15,0,0,0,0.00
73999,1227,"Recuperación Carrito Abandonado",WhatsApp,A,2023-09-29,0,0,0,0.00
74000,2369,"Reactivación Q1 2024",Push,B,2023-03-17,0,0,0,0.00
74001,1794,"Bienvenida Nuevo Cliente",Push,A,2022-11-24,1,0,0,0.00
74002,1894,"VIP Exclusivo Agosto",SMS,A,2024-05-15,0,0,0,0.00
74003,2915,"Reactivación Q1 2024",SMS,B,2024-11-08,1,0,0,0.00
74004,1338,"VIP Exclusivo Agosto",SMS,A,2023-02-03,1,0,0,0.00
74005,1902,"Bienvenida Nuevo Cliente",WhatsApp,A,2023-04-17,1,0,0,0.00
74006,2828,"Día de la Madre 2024",SMS,A,2024-11-22,0,0,0,0.00
74007,2775,"Bienvenida Nuevo Cliente",WhatsApp,A,2022-06-02,0,0,0,0.00
74008,1508,"Cyber Wow Mayo 2024",Push,B,2022-09-01,1,0,0,0.00
74009,1991,"Bienvenida Nuevo Cliente",WhatsApp,B,2024-03-08,0,0,0,0.00
74010,2451,"Fidelización Recurrentes",Push,A,2024-05-11,1,0,0,0.00
74011,1495,"Fidelización Recurrentes",Push,A,2023-08-12,0,0,0,0.00
74012,1821,"Cyber Wow Mayo 2024",WhatsApp,B,2024-08-27,1,1,0,0.00
74013,1735,"Fidelización Recurrentes",Correo,A,2023-01-03,0,0,0,0.00
74014,2395,"VIP Exclusivo Agosto",WhatsApp,B,2022-05-06,0,0,0,0.00
74015,1459,"Cyber Wow Mayo 2024",Push,A,2022-12-20,0,0,0,0.00
74016,1482,"Fidelización Recurrentes",Push,A,2024-03-14,0,0,0,0.00
74017,2439,"Bienvenida Nuevo Cliente",SMS,B,2024-03-26,1,0,0,0.00
74018,1618,"VIP Exclusivo Agosto",Correo,A,2023-09-26,0,0,0,0.00
74019,2578,"Reactivación Q1 2024",WhatsApp,B,2024-03-24,1,0,0,0.00
74020,1279,"Fidelización Recurrentes",SMS,A,2023-01-19,1,0,0,0.00
74021,1039,"VIP Exclusivo Agosto",Correo,B,2024-12-08,0,0,0,0.00
74022,1176,"Fidelización Recurrentes",Correo,A,2024-04-13,1,0,0,0.00
74023,2414,"Reactivación Q1 2024",Correo,B,2022-07-05,0,0,0,0.00
74024,2081,"Black Friday 2023",Push,B,2023-05-10,0,0,0,0.00
74025,1377,"Campaña Navidad 2023",Correo,B,2023-03-01,0,0,0,0.00
74026,2214,"Bienvenida Nuevo Cliente",SMS,A,2023-10-10,0,0,0,0.00
74027,1681,"Cyber Wow Mayo 2024",SMS,A,2022-12-03,0,0,0,0.00
74028,1369,"Reactivación Q1 2024",SMS,B,2022-03-21,0,0,0,0.00
74029,1188,"Reactivación Q1 2024",Push,A,2023-08-31,0,0,0,0.00
74030,2308,"Black Friday 2023",SMS,A,2023-09-12,0,0,0,0.00
74031,1298,"Recuperación Carrito Abandonado",WhatsApp,A,2024-07-06,0,0,0,0.00
74032,1841,"Black Friday 2023",WhatsApp,A,2023-09-03,1,0,0,0.00
74033,1827,"Cyber Wow Mayo 2024",SMS,B,2023-01-27,0,0,0,0.00
74034,2703,"Recuperación Carrito Abandonado",Push,A,2023-05-12,1,0,0,0.00
74035,2424,"Reactivación Q1 2024",WhatsApp,B,2023-09-11,0,0,0,0.00
74036,1677,"VIP Exclusivo Agosto",SMS,B,2023-01-09,1,0,0,0.00
74037,2188,"Fidelización Recurrentes",Push,B,2022-12-07,0,0,0,0.00
74038,2692,"Fidelización Recurrentes",WhatsApp,A,2024-08-15,1,0,0,0.00
74039,1714,"Campaña Navidad 2023",Correo,B,2024-09-14,0,0,0,0.00
74040,2543,"Día de la Madre 2024",Correo,B,2022-11-22,0,0,0,0.00
74041,1515,"Día de la Madre 2024",WhatsApp,B,2022-12-14,1,1,0,0.00
74042,1549,"Fidelización Recurrentes",Correo,A,2023-04-23,0,0,0,0.00
74043,1425,"Cyber Wow Mayo 2024",Correo,A,2024-08-29,1,0,0,0.00
74044,2604,"Recuperación Carrito Abandonado",Push,A,2023-06-13,0,0,0,0.00
74045,2136,"Bienvenida Nuevo Cliente",Correo,B,2024-05-18,0,0,0,0.00
74046,1787,"Reactivación Q1 2024",Push,B,2023-08-10,1,0,0,0.00
74047,1217,"Campaña Navidad 2023",Push,A,2024-09-28,1,0,0,0.00
74048,2452,"Recuperación Carrito Abandonado",SMS,B,2024-11-21,1,0,0,0.00
74049,2236,"Black Friday 2023",WhatsApp,B,2024-07-04,1,0,0,0.00
74050,2583,"Bienvenida Nuevo Cliente",Correo,A,2024-11-20,0,0,0,0.00
74051,2723,"VIP Exclusivo Agosto",SMS,B,2022-11-02,1,1,0,0.00
74052,2153,"Campaña Navidad 2023",WhatsApp,B,2023-10-07,1,0,0,0.00
74053,2542,"Cyber Wow Mayo 2024",Correo,B,2024-01-27,1,0,0,0.00
74054,2750,"Día de la Madre 2024",SMS,A,2022-01-19,0,0,0,0.00
74055,1076,"Fidelización Recurrentes",Push,A,2024-07-10,0,0,0,0.00
74056,1226,"Día de la Madre 2024",SMS,B,2024-01-29,0,0,0,0.00
74057,1439,"VIP Exclusivo Agosto",SMS,A,2023-03-26,0,0,0,0.00
74058,2258,"Bienvenida Nuevo Cliente",Push,B,2022-12-24,0,0,0,0.00
74059,2435,"Black Friday 2023",Push,B,2022-12-19,1,0,0,0.00
74060,1257,"Black Friday 2023",Push,B,2022-08-04,1,0,0,0.00
74061,2758,"Recuperación Carrito Abandonado",Correo,B,2024-02-28,0,0,0,0.00
74062,1965,"Fidelización Recurrentes",Correo,A,2022-10-22,0,0,0,0.00
74063,2501,"Campaña Navidad 2023",Push,A,2022-04-14,1,0,0,0.00
74064,2860,"Cyber Wow Mayo 2024",Push,B,2023-01-03,0,0,0,0.00
74065,1933,"Día de la Madre 2024",Correo,A,2024-11-23,0,0,0,0.00
74066,2245,"VIP Exclusivo Agosto",Correo,A,2024-12-18,0,0,0,0.00
74067,1084,"VIP Exclusivo Agosto",SMS,A,2023-01-12,1,0,0,0.00
74068,2377,"Black Friday 2023",Correo,A,2023-05-05,1,0,0,0.00
74069,2342,"Fidelización Recurrentes",WhatsApp,A,2023-01-25,0,0,0,0.00
74070,1803,"Día de la Madre 2024",Correo,B,2023-11-25,1,0,0,0.00
74071,2272,"Día de la Madre 2024",Push,A,2022-07-06,0,0,0,0.00
74072,1177,"Bienvenida Nuevo Cliente",WhatsApp,B,2024-07-04,0,0,0,0.00
74073,1173,"Cyber Wow Mayo 2024",WhatsApp,A,2023-03-17,1,0,0,0.00
74074,2268,"Campaña Navidad 2023",Push,A,2024-08-06,0,0,0,0.00
74075,2303,"VIP Exclusivo Agosto",WhatsApp,B,2022-11-12,0,0,0,0.00
74076,2792,"Fidelización Recurrentes",Push,A,2024-11-14,0,0,0,0.00
74077,1548,"Fidelización Recurrentes",Correo,A,2024-05-13,0,0,0,0.00
74078,1531,"Cyber Wow Mayo 2024",WhatsApp,B,2024-11-22,0,0,0,0.00
74079,2844,"VIP Exclusivo Agosto",Correo,A,2023-02-10,0,0,0,0.00
74080,1595,"Black Friday 2023",Push,A,2023-03-25,0,0,0,0.00
74081,2928,"Reactivación Q1 2024",WhatsApp,B,2024-05-25,1,0,0,0.00
74082,1073,"Fidelización Recurrentes",SMS,A,2022-03-30,1,0,0,0.00
74083,1630,"Fidelización Recurrentes",WhatsApp,B,2024-11-30,0,0,0,0.00
74084,2395,"Campaña Navidad 2023",Correo,B,2024-10-13,0,0,0,0.00
74085,2375,"VIP Exclusivo Agosto",Push,A,2024-12-09,0,0,0,0.00
74086,1631,"Black Friday 2023",Correo,B,2023-07-29,1,0,0,0.00
74087,2657,"VIP Exclusivo Agosto",Push,B,2022-07-27,0,0,0,0.00
74088,1143,"VIP Exclusivo Agosto",SMS,B,2024-06-24,1,0,0,0.00
74089,1361,"Recuperación Carrito Abandonado",SMS,B,2023-04-18,0,0,0,0.00
74090,1265,"Reactivación Q1 2024",Correo,B,2022-04-18,0,0,0,0.00
74091,2225,"Fidelización Recurrentes",SMS,A,2024-08-15,0,0,0,0.00
74092,2857,"Fidelización Recurrentes",Correo,B,2024-11-10,1,0,0,0.00
74093,1029,"Reactivación Q1 2024",SMS,A,2022-02-26,0,0,0,0.00
74094,1088,"Bienvenida Nuevo Cliente",Correo,A,2024-07-24,1,0,0,0.00
74095,2131,"VIP Exclusivo Agosto",WhatsApp,A,2022-06-27,0,0,0,0.00
74096,2140,"Día de la Madre 2024",SMS,B,2022-11-02,0,0,0,0.00
74097,1468,"Cyber Wow Mayo 2024",Correo,A,2023-03-02,1,0,0,0.00
74098,2695,"VIP Exclusivo Agosto",SMS,A,2023-07-10,1,1,0,0.00
74099,1980,"Bienvenida Nuevo Cliente",WhatsApp,A,2024-11-16,0,0,0,0.00
74100,1232,"Fidelización Recurrentes",SMS,A,2023-01-10,0,0,0,0.00
74101,2203,"Fidelización Recurrentes",Push,B,2023-04-21,0,0,0,0.00
74102,1873,"Bienvenida Nuevo Cliente",Correo,A,2024-11-09,0,0,0,0.00
74103,2412,"Campaña Navidad 2023",Correo,B,2022-12-08,0,0,0,0.00
74104,2224,"Black Friday 2023",Correo,A,2024-03-24,0,0,0,0.00
74105,2470,"Bienvenida Nuevo Cliente",Correo,A,2022-08-16,0,0,0,0.00
74106,2619,"Reactivación Q1 2024",Push,A,2024-01-15,0,0,0,0.00
74107,2343,"Reactivación Q1 2024",SMS,A,2022-10-03,0,0,0,0.00
74108,2867,"Fidelización Recurrentes",SMS,B,2024-12-19,0,0,0,0.00
74109,1267,"Cyber Wow Mayo 2024",Correo,A,2022-11-21,0,0,0,0.00
74110,1640,"Recuperación Carrito Abandonado",SMS,B,2024-04-27,1,0,0,0.00
74111,1007,"Campaña Navidad 2023",Push,B,2023-01-06,0,0,0,0.00
74112,1219,"Cyber Wow Mayo 2024",SMS,A,2023-12-01,0,0,0,0.00
74113,1797,"Fidelización Recurrentes",WhatsApp,B,2024-11-26,1,0,0,0.00
74114,1643,"Reactivación Q1 2024",Push,B,2023-04-27,0,0,0,0.00
74115,2360,"Campaña Navidad 2023",Push,B,2022-08-11,1,0,0,0.00
74116,1070,"Fidelización Recurrentes",Correo,A,2024-06-04,0,0,0,0.00
74117,1312,"VIP Exclusivo Agosto",WhatsApp,A,2024-12-02,0,0,0,0.00
74118,1815,"Fidelización Recurrentes",SMS,A,2023-08-24,0,0,0,0.00
74119,2164,"Reactivación Q1 2024",Correo,B,2022-08-24,0,0,0,0.00
74120,2364,"Reactivación Q1 2024",WhatsApp,A,2024-10-26,0,0,0,0.00
74121,2488,"Reactivación Q1 2024",SMS,B,2022-11-29,0,0,0,0.00
74122,2690,"Reactivación Q1 2024",WhatsApp,B,2023-06-16,1,0,0,0.00
74123,1743,"Día de la Madre 2024",WhatsApp,B,2023-12-24,0,0,0,0.00
74124,1271,"Reactivación Q1 2024",SMS,B,2023-06-18,0,0,0,0.00
74125,2946,"Fidelización Recurrentes",Push,B,2022-10-04,0,0,0,0.00
74126,2392,"Cyber Wow Mayo 2024",WhatsApp,B,2022-03-18,0,0,0,0.00
74127,2679,"Black Friday 2023",Push,A,2024-08-18,0,0,0,0.00
74128,1423,"Fidelización Recurrentes",Correo,B,2023-12-10,0,0,0,0.00
74129,1241,"Black Friday 2023",Correo,A,2024-08-14,0,0,0,0.00
74130,2746,"Fidelización Recurrentes",Push,A,2023-09-22,0,0,0,0.00
74131,1716,"VIP Exclusivo Agosto",SMS,B,2023-03-30,0,0,0,0.00
74132,1409,"Fidelización Recurrentes",SMS,A,2023-04-13,0,0,0,0.00
74133,2964,"VIP Exclusivo Agosto",Push,A,2022-08-08,1,0,0,0.00
74134,2905,"Reactivación Q1 2024",SMS,B,2024-04-10,0,0,0,0.00
74135,2394,"VIP Exclusivo Agosto",WhatsApp,B,2023-11-13,1,0,0,0.00
74136,1806,"Campaña Navidad 2023",WhatsApp,A,2024-10-07,1,0,0,0.00
74137,1133,"Recuperación Carrito Abandonado",Correo,B,2022-09-08,0,0,0,0.00
74138,2814,"Día de la Madre 2024",SMS,A,2024-02-23,0,0,0,0.00
74139,1934,"Campaña Navidad 2023",Correo,A,2024-05-31,0,0,0,0.00
74140,1715,"Bienvenida Nuevo Cliente",SMS,B,2023-06-30,1,0,0,0.00
74141,2660,"Reactivación Q1 2024",Correo,A,2024-11-16,0,0,0,0.00
74142,2426,"Día de la Madre 2024",SMS,B,2022-09-23,0,0,0,0.00
74143,2523,"Black Friday 2023",Correo,A,2022-07-15,1,0,0,0.00
74144,2626,"Black Friday 2023",SMS,B,2024-12-22,0,0,0,0.00
74145,1236,"Campaña Navidad 2023",SMS,A,2022-11-23,0,0,0,0.00
74146,1319,"Bienvenida Nuevo Cliente",SMS,A,2023-11-16,0,0,0,0.00
74147,2758,"Black Friday 2023",SMS,A,2023-08-01,0,0,0,0.00
74148,2434,"Cyber Wow Mayo 2024",SMS,A,2024-01-07,1,0,0,0.00
74149,1491,"Fidelización Recurrentes",Correo,A,2022-10-10,1,0,0,0.00
74150,2440,"Bienvenida Nuevo Cliente",WhatsApp,B,2022-08-28,1,0,0,0.00
74151,2684,"Fidelización Recurrentes",SMS,B,2022-12-24,1,0,0,0.00
74152,2040,"Bienvenida Nuevo Cliente",Push,A,2023-02-18,0,0,0,0.00
74153,2477,"Black Friday 2023",Push,A,2024-01-28,0,0,0,0.00
74154,1526,"VIP Exclusivo Agosto",SMS,B,2023-05-13,0,0,0,0.00
74155,1701,"Campaña Navidad 2023",Correo,A,2024-01-14,1,0,0,0.00
74156,1890,"Black Friday 2023",Correo,A,2022-10-26,0,0,0,0.00
74157,2033,"Campaña Navidad 2023",Correo,A,2022-07-06,0,0,0,0.00
74158,1145,"Black Friday 2023",SMS,B,2022-09-19,1,0,0,0.00
74159,1124,"Black Friday 2023",WhatsApp,B,2023-08-03,0,0,0,0.00
74160,1815,"Campaña Navidad 2023",Push,A,2022-01-24,0,0,0,0.00
74161,1202,"VIP Exclusivo Agosto",WhatsApp,A,2024-04-26,0,0,0,0.00
74162,2765,"Bienvenida Nuevo Cliente",Push,B,2022-12-29,0,0,0,0.00
74163,2570,"Recuperación Carrito Abandonado",SMS,A,2023-10-27,0,0,0,0.00
74164,2492,"Cyber Wow Mayo 2024",SMS,B,2023-10-13,1,0,0,0.00
74165,2432,"Reactivación Q1 2024",Correo,B,2024-09-06,1,0,0,0.00
74166,1292,"Campaña Navidad 2023",Push,B,2024-03-06,0,0,0,0.00
74167,1554,"Día de la Madre 2024",WhatsApp,B,2022-01-26,1,1,0,0.00
74168,2146,"VIP Exclusivo Agosto",WhatsApp,A,2024-12-13,0,0,0,0.00
74169,1754,"Recuperación Carrito Abandonado",WhatsApp,A,2024-05-12,0,0,0,0.00
74170,1078,"Campaña Navidad 2023",Correo,A,2024-12-05,0,0,0,0.00
74171,1302,"Día de la Madre 2024",SMS,B,2023-09-13,1,0,0,0.00
74172,1144,"Día de la Madre 2024",WhatsApp,A,2024-02-08,0,0,0,0.00
74173,1932,"Fidelización Recurrentes",Push,B,2023-04-05,1,0,0,0.00
74174,2532,"Reactivación Q1 2024",SMS,A,2022-01-08,0,0,0,0.00
74175,2185,"Recuperación Carrito Abandonado",WhatsApp,B,2022-02-16,0,0,0,0.00
74176,1761,"VIP Exclusivo Agosto",Correo,B,2024-05-21,1,0,0,0.00
74177,2756,"Día de la Madre 2024",SMS,B,2023-01-12,0,0,0,0.00
74178,1737,"VIP Exclusivo Agosto",SMS,B,2022-07-07,0,0,0,0.00
74179,1605,"Fidelización Recurrentes",SMS,A,2024-10-10,1,0,0,0.00
74180,1880,"Bienvenida Nuevo Cliente",SMS,A,2024-09-09,0,0,0,0.00
74181,2551,"Reactivación Q1 2024",WhatsApp,B,2024-01-17,0,0,0,0.00
74182,2444,"Black Friday 2023",Correo,A,2022-02-26,0,0,0,0.00
74183,1531,"Bienvenida Nuevo Cliente",Push,A,2024-09-14,0,0,0,0.00
74184,2168,"Campaña Navidad 2023",SMS,A,2022-12-11,1,1,0,0.00
74185,2033,"Cyber Wow Mayo 2024",Correo,B,2022-10-30,0,0,0,0.00
74186,2839,"Cyber Wow Mayo 2024",SMS,B,2023-01-17,0,0,0,0.00
74187,2548,"Reactivación Q1 2024",WhatsApp,A,2022-06-25,0,0,0,0.00
74188,2005,"Día de la Madre 2024",Push,A,2023-01-16,0,0,0,0.00
74189,1731,"Fidelización Recurrentes",Push,A,2024-02-26,0,0,0,0.00
74190,2060,"Black Friday 2023",Push,A,2024-02-11,1,0,0,0.00
74191,2325,"Black Friday 2023",SMS,B,2024-04-28,1,0,0,0.00
74192,1487,"Campaña Navidad 2023",WhatsApp,A,2023-11-28,1,0,0,0.00
74193,2607,"Black Friday 2023",Push,B,2022-12-15,1,0,0,0.00
